,image_name,x1,x2,y1,y2
33,./images/147333394692448184_XXX_v1.png,0.103125,0.9015625,0.041666666666666664,0.95625
34,./images/JPEG_20161209_135921_1000650596500.png,0.2078125,0.796875,0.04375,0.88125
35,./images/1472040833383bally-cabriel-calf-black-leather-dress-shoes-derby-oxford-men-s-9-5-e-condtion-4e5d21495acd46c776202eebdc6e1b47.png,0.078125,0.9671875,0.08958333333333333,0.91875
36,./images/JPEG_20161117_175515_1000543491461.png,0.328125,0.66875,0.23958333333333334,0.8416666666666667
37,./images/JPEG_20160711_134207_1000106722704.png,0.303125,0.6890625,0.1125,0.9208333333333333
38,./images/JPEG_20161119_181910_1000375701544.png,0.3859375,0.6890625,0.0,1.0
39,./images/1475158576968DSC07202.png,0.0140625,1.0,0.2,0.6458333333333334
40,./images/JPEG_20160621_142935_1000742733783.png,0.1171875,0.840625,0.28125,0.63125
41,./images/147445003727611473243464225-Roadster-Men-Black-Solid-Regular-Sneakers-3911473243463945-3.png,0.159375,0.8296875,0.15208333333333332,0.8729166666666667
42,./images/JPEG_20161123_190937_1000856597879.png,0.33125,0.66875,0.06458333333333334,0.9
43,./images/147444941744811473248953580-Roadster-Men-Navy-Blue-Colourblock-Mid-Top-Sneakers-9181473248953469-1.png,0.053125,0.9421875,0.03333333333333333,0.98125
44,./images/JPEG_20161028_134110_1000770499551.png,0.0546875,0.9328125,0.11041666666666666,0.8708333333333333
45,./images/1466828765208IMG_0011.png,0.0953125,0.8625,0.14583333333333334,0.8458333333333333
46,./images/JPEG_20160629_104145_1000191186432.png,0.2234375,0.815625,0.28541666666666665,0.6666666666666666
47,./images/JPEG_20161208_180310_1000512689587.png,0.340625,0.7,0.07083333333333333,0.8645833333333334
48,./images/1473749464609IMG_1206.png,0.103125,0.9328125,0.12083333333333333,0.70625
49,./images/JPEG_20161208_142837_1000161129614.png,0.1703125,0.9375,0.3125,0.7395833333333334
50,./images/JPEG_20161209_140236_1000244431439.png,0.14375,0.775,0.025,0.9125
51,./images/JPEG_20161123_155456_1000400341904.png,0.3125,0.8421875,0.15625,0.91875
52,./images/147324123239661043_XXX_v1.png,0.215625,0.79375,0.04375,0.9583333333333334
53,./images/1473746498638IMG_0688.png,0.065625,0.9890625,0.22083333333333333,0.7875
54,./images/1481181770554DSC_5905.png,0.0375,0.9859375,0.025,0.9791666666666666
55,./images/JPEG_20161121_194727_1000947668548.png,0.18125,0.7234375,0.24166666666666667,0.7416666666666667
56,./images/JPEG_20161117_115253_100079726696.png,0.04375,0.909375,0.31875,0.6604166666666667
57,./images/JPEG_20160629_112000_1000502232192.png,0.11875,0.6453125,0.4083333333333333,0.6770833333333334
58,./images/JPEG_20161028_140537_1000732652554.png,0.1484375,0.921875,0.22916666666666666,0.8020833333333334
59,./images/JPEG_20161028_122112_1000262515210.png,0.1375,0.85625,0.10833333333333334,0.8041666666666667
60,./images/JPEG_20160922_105751_1000139125582.png,0.2296875,0.740625,0.07916666666666666,0.8666666666666667
61,./images/JPEG_20161207_170011_1000381854652.png,0.259375,0.753125,0.15833333333333333,0.8875
62,./images/1480333117168_R2A3485.png,0.2390625,0.7765625,0.22083333333333333,0.8145833333333333
63,./images/JPEG_20161130_134738_100068464665.png,0.125,0.7625,0.16458333333333333,0.8125
64,./images/JPEG_20160607_151357_1000825183772.png,0.1640625,0.840625,0.13958333333333334,0.8145833333333333
65,./images/1474640487397DSC07047.png,0.3578125,0.6609375,0.14583333333333334,0.85
66,./images/147444914041711468993623440-DressBerry-Women-Black-Wedges-4251468993623309-5.png,0.053125,1.0,0.11458333333333333,0.88125
67,./images/1480948261972_R2A2051.png,0.2890625,0.7203125,0.1375,0.9416666666666667
68,./images/JPEG_20160527_145300_1000198301086.png,0.3265625,0.7359375,0.0,1.0
69,./images/JPEG_20160608_144448_1000608779818.png,0.2203125,0.7296875,0.03958333333333333,0.9166666666666666
70,./images/JPEG_20161126_130654_1000909013726.png,0.1875,0.884375,0.33541666666666664,0.6583333333333333
71,./images/1473231518570DeeplearnS11461.png,0.234375,0.728125,0.41041666666666665,0.6979166666666666
72,./images/JPEG_20160621_150617_1000951993219.png,0.1375,0.8375,0.16875,0.79375
73,./images/147185857800320160817_145201.png,0.2984375,0.6734375,0.11666666666666667,0.7708333333333334
74,./images/147742527128620161025_151026.png,0.065625,0.7484375,0.24791666666666667,0.7583333333333333
75,./images/JPEG_20160621_145731_1000120969207.png,0.209375,0.8375,0.18958333333333333,0.825
76,./images/JPEG_20161208_144834_1000329041859.png,0.21875,0.8953125,0.19791666666666666,0.8208333333333333
77,./images/JPEG_20160704_164608_1000273116788.png,0.2140625,0.728125,0.28958333333333336,0.7125
78,./images/1480067654931IMG_0163.png,0.184375,0.8515625,0.20625,0.6020833333333333
79,./images/JPEG_20161104_150747_1000141197678.png,0.31875,0.7359375,0.12291666666666666,0.9520833333333333
80,./images/JPEG_20161128_141946_1000912635140.png,0.2890625,0.8375,0.07708333333333334,0.8270833333333333
81,./images/1473752162222IMG_0779.png,0.08125,0.825,0.19791666666666666,0.8416666666666667
82,./images/1480511120716IMG_0229.png,0.053125,0.8140625,0.3104166666666667,0.6916666666666667
83,./images/1474638380370DSC06354.png,0.346875,0.6984375,0.03333333333333333,0.88125
84,./images/JPEG_20161205_122841_1000847468083.png,0.1375,0.7296875,0.175,0.6458333333333334
85,./images/JPEG_20160820_111538_1000654852764.png,0.415625,0.56875,0.125,0.8416666666666667
86,./images/JPEG_20161210_125401_1000107950356.png,0.103125,0.859375,0.07291666666666667,0.7583333333333333
87,./images/JPEG_20161028_114747_1000195552568.png,0.1234375,0.8546875,0.08541666666666667,0.9375
88,./images/1480967938882IMG_3223.png,0.159375,0.784375,0.28958333333333336,0.8354166666666667
89,./images/JPEG_20161125_170052_1000533743466.png,0.253125,0.7203125,0.12916666666666668,0.9458333333333333
90,./images/JPEG_20160622_111405_1000659411609.png,0.171875,0.80625,0.10833333333333334,0.8916666666666667
91,./images/1480326129882DSC02181.png,0.0,1.0,0.0,1.0
92,./images/1473661322812DeeplearnS11501.png,0.125,0.86875,0.3229166666666667,0.70625
93,./images/JPEG_20160810_110045_1000636654965.png,0.39375,0.5484375,0.09166666666666666,0.8958333333333334
94,./images/JPEG_20161129_152237_1000341137906.png,0.190625,0.875,0.17083333333333334,0.8854166666666666
95,./images/JPEG_20160625_114606_1000155119182.png,0.3796875,0.559375,0.06041666666666667,0.9395833333333333
96,./images/14582152689072.png,0.340625,0.6484375,0.21458333333333332,0.7833333333333333
97,./images/147807815423620161028_162034.png,0.2125,0.7546875,0.014583333333333334,0.5479166666666667
98,./images/JPEG_20161117_181059_1000562720296.png,0.221875,0.8328125,0.30833333333333335,0.6958333333333333
99,./images/147443971742811469180043022-Roadster-Men-Grey-Canvas-Shoes-5241469180042824-4.png,0.159375,0.8484375,0.08541666666666667,0.89375
100,./images/JPEG_20161124_172457_1000471266903.png,0.4109375,0.5671875,0.0125,0.8666666666666667
101,./images/JPEG_20161001_114243_1000507182988.png,0.125,0.7453125,0.2791666666666667,0.7979166666666667
102,./images/147772153061120161028_160708.png,0.075,0.9015625,0.075,0.65
103,./images/1474723452033DSC07754.png,0.2046875,0.859375,0.25833333333333336,0.8854166666666666
104,./images/JPEG_20161118_173143_1000445706372.png,0.2375,0.725,0.24166666666666667,0.7791666666666667
105,./images/JPEG_20161129_145110_1000543874371.png,0.0,1.0,0.18541666666666667,1.0
106,./images/1479159513292SinDenim12-11-20166962.png,0.0296875,0.896875,0.30625,0.725
107,./images/JPEG_20160526_142951_1000524273487.png,0.2203125,0.8046875,0.0,1.0
108,./images/1480655073877fabricationpowdercoating-500x500.png,0.0,0.834375,0.20625,1.0
109,./images/JPEG_20161210_160925_100054350374.png,0.2375,0.8328125,0.3729166666666667,0.5916666666666667
110,./images/1474637655808DSC06465.png,0.040625,0.9625,0.15208333333333332,0.83125
111,./images/1473231526586DeeplearnS11325.png,0.084375,0.9171875,0.2,0.7270833333333333
112,./images/JPEG_20161129_152639_1000134173495.png,0.1171875,0.9,0.10416666666666667,0.9520833333333333
113,./images/1474640146809DSC07083.png,0.340625,0.709375,0.04791666666666667,0.9166666666666666
114,./images/1480331865961_R2A3366.png,0.215625,0.7140625,0.20416666666666666,0.725
115,./images/147771979481220161028_152258.png,0.2265625,0.8453125,0.10625,0.9125
116,./images/JPEG_20161028_133608_1000855481212.png,0.096875,0.8703125,0.03958333333333333,0.9604166666666667
117,./images/1480508735598IMG_0463.png,0.175,0.95,0.19375,0.5916666666666667
118,./images/JPEG_20161128_134305_1000875131873.png,0.0796875,0.953125,0.23333333333333334,0.75625
119,./images/1480514430105IMG_0547.png,0.1625,0.734375,0.09166666666666666,0.8104166666666667
120,./images/JPEG_20160308_140225_1039820623.png,0.259375,0.7,0.16041666666666668,0.8416666666666667
121,./images/JPEG_20161125_191532_1000186158804.png,0.1265625,0.94375,0.2791666666666667,0.65
122,./images/JPEG_20160712_155936_1000724492182.png,0.309375,0.796875,0.20208333333333334,0.8083333333333333
123,./images/JPEG_20161118_142403_1000909743227.png,0.2234375,0.76875,0.17708333333333334,0.8020833333333334
124,./images/1480067245487IMG_0120.png,0.20625,0.825,0.27708333333333335,0.65
125,./images/JPEG_20160624_121114_1000654160080.png,0.078125,0.8703125,0.25,0.6229166666666667
126,./images/JPEG_20160426_162854_1000601534157.png,0.175,0.790625,0.06666666666666667,0.9708333333333333
127,./images/JPEG_20160608_165508_1000112567308.png,0.14375,0.815625,0.125,0.8666666666666667
128,./images/JPEG_20160704_110640_1000886101396.png,0.284375,0.6421875,0.31666666666666665,0.9458333333333333
129,./images/1480934842681_R2A1833.png,0.253125,0.6734375,0.1,0.8458333333333333
130,./images/JPEG_20160704_172315_100071623235.png,0.321875,0.6328125,0.18125,0.7979166666666667
131,./images/1473501771681IMG_20160910_145444.png,0.096875,0.8359375,0.12916666666666668,0.88125
132,./images/JPEG_20160126_191317_-1828154849.png,0.2203125,0.7859375,0.24166666666666667,0.8166666666666667
133,./images/14732397171831305fam_XXX_v1.png,0.0375,0.9515625,0.16875,0.76875
134,./images/JPEG_20160628_130649_1000667518448.png,0.20625,0.7078125,0.2604166666666667,0.7645833333333333
135,./images/1474701186124DSC07041.png,0.0359375,0.9609375,0.16666666666666666,0.7208333333333333
136,./images/JPEG_20160706_114159_1000706257665.png,0.1859375,0.90625,0.36666666666666664,0.6104166666666667
137,./images/JPEG_20161129_153734_1000538718754.png,0.153125,0.7453125,0.08333333333333333,0.9020833333333333
138,./images/JPEG_20161028_143121_1000622818760.png,0.1125,0.8640625,0.13541666666666666,0.7375
139,./images/1480066542930IMG_0049.png,0.075,0.784375,0.3125,0.725
140,./images/1474637295592DSC06755.png,0.0328125,0.921875,0.24166666666666667,0.7270833333333333
141,./images/JPEG_20161129_171732_1000472188147.png,0.06875,0.95625,0.25625,0.7583333333333333
142,./images/1473231530299DeeplearnS11929.png,0.0,0.9453125,0.13125,0.85625
143,./images/1472629201188s-l16001.png,0.0828125,0.9328125,0.3020833333333333,0.9291666666666667
144,./images/14582009080751.png,0.1671875,0.834375,0.24791666666666667,0.75625
145,./images/JPEG_20161028_143157_1000177732698.png,0.025,0.8875,0.13125,0.8375
146,./images/JPEG_20160513_122241_1000641336410.png,0.1859375,0.8203125,0.26458333333333334,0.5020833333333333
147,./images/1480066865683IMG_0157.png,0.1328125,0.7015625,0.3333333333333333,0.7041666666666667
148,./images/JPEG_20161121_165222_1000784797188.png,0.165625,0.865625,0.0,1.0
149,./images/1480338428864_R2A4093.png,0.4515625,0.9171875,0.16041666666666668,0.9604166666666667
150,./images/JPEG_20160627_105851_1000495505853.png,0.346875,0.8515625,0.39375,0.6875
151,./images/JPEG_20160711_145656_1000754480600.png,0.359375,0.6671875,0.20208333333333334,0.9
152,./images/147324146544920150407122934PR_Large_Utensils_Basket.png,0.0265625,0.9890625,0.020833333333333332,0.9458333333333333
153,./images/JPEG_20161124_195312_1000358815600.png,0.084375,0.759375,0.2875,0.64375
154,./images/JPEG_20160608_112649_1000156500897.png,0.196875,0.6984375,0.008333333333333333,0.9625
155,./images/1474633946848DSC06099.png,0.3140625,0.6765625,0.035416666666666666,0.8604166666666667
156,./images/1473486698103DeeplearnS11888.png,0.0828125,0.9015625,0.2791666666666667,0.75
157,./images/JPEG_20161205_165708_1000502074852.png,0.109375,0.853125,0.0625,0.9458333333333333
158,./images/147742639418420161025_142856.png,0.1859375,0.834375,0.14583333333333334,0.8395833333333333
159,./images/1473241443133231870992alt1.png,0.1578125,0.7765625,0.01875,0.9416666666666667
160,./images/JPEG_20160625_154404_1000127068253.png,0.3375,0.7359375,0.34791666666666665,0.8666666666666667
161,./images/JPEG_20160513_151105_1000911488177.png,0.2671875,0.7609375,0.12083333333333333,0.8354166666666667
162,./images/1473330213241SAB0023976001S318_det_4.png,0.0640625,0.7984375,0.12291666666666666,0.8854166666666666
163,./images/JPEG_20161028_133646_1000496649485.png,0.05,0.975,0.25,0.5375
164,./images/JPEG_20160514_161421_1000708439248.png,0.23125,0.903125,0.09791666666666667,0.8604166666666667
165,./images/JPEG_20161119_153515_100083081920.png,0.1484375,0.7828125,0.0,1.0
166,./images/1480509278132IMG_0193.png,0.1609375,0.934375,0.18541666666666667,0.5875
167,./images/147771916901620161028_155108.png,0.5578125,0.94375,0.08958333333333333,0.8354166666666667
168,./images/JPEG_20161012_112737_1000835084740.png,0.0859375,0.9390625,0.22916666666666666,0.91875
169,./images/1474637090548DSC06802.png,0.1484375,0.9203125,0.06041666666666667,0.8541666666666666
170,./images/JPEG_20160709_133205_1000906219945.png,0.3171875,0.7015625,0.175,0.84375
171,./images/147772069920820161028_153146.png,0.1078125,0.8890625,0.175,0.7333333333333333
172,./images/147772088628520161028_154239.png,0.0453125,0.8703125,0.13541666666666666,0.8104166666666667
173,./images/JPEG_20161125_185159_1000846744831.png,0.203125,0.925,0.3125,0.7708333333333334
174,./images/1473747449655IMG_0563.png,0.01875,0.903125,0.39375,0.6791666666666667
175,./images/1474715706947DSC07979.png,0.4328125,0.6953125,0.03333333333333333,0.9625
176,./images/JPEG_20161209_141842_1000192772030.png,0.175,0.7875,0.029166666666666667,0.9208333333333333
177,./images/JPEG_20161122_184648_1000607101493.png,0.0,0.875,0.07083333333333333,0.8833333333333333
178,./images/1472629192578s-l160029.png,0.009375,0.975,0.0,0.9625
179,./images/JPEG_20161124_153257_1000415629911.png,0.1578125,0.734375,0.22291666666666668,0.8916666666666667
180,./images/1473659884148DeeplearnS11860.png,0.084375,0.9234375,0.20625,0.75625
181,./images/JPEG_20160904_115324_1000538872014.png,0.2578125,0.66875,0.3958333333333333,0.625
182,./images/1480339848497_R2A4241.png,0.3015625,0.6640625,0.27291666666666664,0.7645833333333333
183,./images/JPEG_20161202_141429_1000124124908.png,0.2109375,0.8484375,0.08333333333333333,0.90625
184,./images/1473659984058DeeplearnS11881.png,0.1328125,1.0,0.0,0.88125
185,./images/147772286749220161028_160015.png,0.0765625,1.0,0.13125,0.8604166666666667
186,./images/JPEG_20160622_151514_1000323154229.png,0.18125,0.6859375,0.14166666666666666,0.8229166666666666
187,./images/1473661124827DeeplearnS11484.png,0.13125,0.878125,0.34375,0.7020833333333333
188,./images/JPEG_20161119_181257_1000254924019.png,0.2765625,0.86875,0.3,0.6791666666666667
189,./images/1480501093108IMG_20161129_192741.png,0.0546875,0.9765625,0.14166666666666666,0.7770833333333333
190,./images/JPEG_20160530_171912_1000748800634.png,0.0484375,0.7453125,0.08333333333333333,0.9208333333333333
191,./images/147445009523011473243523477-Mast--Harbour-Men-Navy-Blue-Solid-Regular-Sneakers-2981473243523265-2.png,0.2890625,0.5359375,0.035416666666666666,0.9604166666666667
192,./images/147742523899320161025_150503.png,0.0046875,0.9171875,0.16666666666666666,0.8354166666666667
193,./images/1480332895771_R2A3469.png,0.3796875,0.6515625,0.19375,0.9229166666666667
194,./images/JPEG_20161025_135646_1000692834404.png,0.1171875,0.96875,0.07916666666666666,1.0
195,./images/1474634229795DSC06211.png,0.353125,0.6953125,0.05,0.8541666666666666
196,./images/JPEG_20160624_150633_1000524945621.png,0.2546875,0.640625,0.2604166666666667,0.90625
197,./images/JPEG_20160820_101718_1000608302688.png,0.2453125,0.7828125,0.13333333333333333,0.8291666666666667
198,./images/JPEG_20160624_155518_1000315757994.png,0.15,0.8359375,0.2916666666666667,0.65625
199,./images/1474703021994DSC07133.png,0.03125,0.9640625,0.28125,0.7708333333333334
200,./images/147771824079320161028_165117.png,0.11875,0.9609375,0.23333333333333334,0.8854166666666666
201,./images/1480316121186_R2A3157.png,0.2578125,0.734375,0.3229166666666667,0.85625
202,./images/JPEG_20160625_112537_1000661627707.png,0.2125,0.9671875,0.32708333333333334,0.6479166666666667
203,./images/JPEG_20160630_163128_1000403423997.png,0.340625,0.6515625,0.25833333333333336,0.5854166666666667
204,./images/1473664851204DeeplearnS11675.png,0.0953125,0.8953125,0.325,0.7020833333333333
205,./images/JPEG_20160622_171431_1000169077654.png,0.1703125,0.7203125,0.20625,0.9083333333333333
206,./images/JPEG_20161124_175503_1000922772923.png,0.1125,0.84375,0.23333333333333334,0.8395833333333333
207,./images/JPEG_20161125_172910_100081244060.png,0.0046875,0.884375,0.075,0.7354166666666667
208,./images/1474724366160DSC08161.png,0.3890625,0.671875,0.027083333333333334,0.9375
209,./images/JPEG_20160706_120044_1000572306383.png,0.1578125,0.69375,0.3333333333333333,0.6125
210,./images/1473662773133DeeplearnS11343.png,0.1453125,0.853125,0.2604166666666667,0.70625
211,./images/1480509801871IMG_0254.png,0.184375,0.725,0.1,0.7958333333333333
212,./images/1468495345085DSC_0192.png,0.134375,0.684375,0.18125,0.78125
213,./images/1468654869760JPEG_20160712_101313_1000584153255.png,0.3296875,0.65,0.07291666666666667,0.925
214,./images/JPEG_20160608_162933_1000442900722.png,0.025,0.98125,0.24166666666666667,0.66875
215,./images/JPEG_20160624_151121_1000624857715.png,0.275,0.659375,0.24375,0.8229166666666666
216,./images/JPEG_20160709_162010_1000122780690.png,0.084375,0.921875,0.33541666666666664,0.63125
217,./images/JPEG_20160712_134555_1000211437294.png,0.29375,0.8609375,0.18125,0.7125
218,./images/1480066522333IMG_0113.png,0.1875,0.828125,0.175,0.5541666666666667
219,./images/1474637775079DSC06894.png,0.025,0.978125,0.11875,0.74375
220,./images/1475063832920DSC00271.png,0.46875,0.7140625,0.027083333333333334,0.9291666666666667
221,./images/JPEG_20160607_164858_1000889943426.png,0.2296875,0.6515625,0.04375,0.7604166666666666
222,./images/JPEG_20160624_170513_1000631413647.png,0.128125,0.81875,0.28958333333333336,0.6854166666666667
223,./images/JPEG_20160701_112631_1000398500101.png,0.259375,0.740625,0.14791666666666667,0.8645833333333334
224,./images/1474714502612DSC07303.png,0.0234375,0.9109375,0.14375,0.6854166666666667
225,./images/1475056964327DSC02265.png,0.1046875,0.9546875,0.20625,0.69375
226,./images/JPEG_20161208_121135_1000622930622.png,0.228125,0.6671875,0.0,0.8104166666666667
227,./images/1475009555379DSC021701.png,0.0703125,0.99375,0.21666666666666667,0.8375
228,./images/JPEG_20160706_103133_1000587068148.png,0.19375,0.803125,0.34791666666666665,0.6520833333333333
229,./images/JPEG_20161208_171216_1000572175662.png,0.3140625,0.6734375,0.20833333333333334,0.8479166666666667
230,./images/JPEG_20161121_163410_1000873457352.png,0.234375,0.734375,0.15416666666666667,0.86875
231,./images/JPEG_20161126_142200_10005355696.png,0.128125,0.8671875,0.35625,0.66875
232,./images/JPEG_20161201_120338_1000931048609.png,0.153125,0.8046875,0.06875,0.6520833333333333
233,./images/JPEG_20160629_142709_1000427889921.png,0.13125,0.959375,0.3333333333333333,0.6479166666666667
234,./images/JPEG_20161125_170217_1000827588508.png,0.0,0.996875,0.0,0.9958333333333333
235,./images/JPEG_20160701_153439_1000754680298.png,0.1140625,0.7578125,0.30833333333333335,0.6666666666666666
236,./images/1473664929414DeeplearnS11714.png,0.0984375,0.8953125,0.39375,0.6958333333333333
237,./images/JPEG_20161028_111456_100099742951.png,0.071875,0.896875,0.0875,0.8041666666666667
238,./images/JPEG_20161201_123402_1000347662802.png,0.1828125,0.7515625,0.075,0.8833333333333333
239,./images/1475159088731DSC07190.png,0.1,0.9546875,0.05416666666666667,0.9166666666666666
240,./images/JPEG_20161201_123633_1000985840439.png,0.128125,0.8390625,0.07083333333333333,0.9104166666666667
241,./images/147444900267611473252648434-Mast--Harbour-Men-Blue--Charcoal-Grey-Flip-Flops-7361473252648344-5.png,0.028125,0.9546875,0.0020833333333333333,1.0
242,./images/147323508027231677_XXX_v2.png,0.1484375,0.840625,0.04375,0.9604166666666667
243,./images/1475150513242DSC00665.png,0.3546875,0.6484375,0.07916666666666666,0.9083333333333333
244,./images/JPEG_20161028_132140_1000740055385.png,0.0359375,0.9625,0.26666666666666666,0.7708333333333334
245,./images/JPEG_20161025_124044_1000258765643.png,0.128125,0.7671875,0.34375,0.7541666666666667
246,./images/1473231491091DeeplearnS11316.png,0.090625,0.8671875,0.19583333333333333,0.7333333333333333
247,./images/JPEG_20161209_160738_1000866100612.png,0.4421875,0.5578125,0.04375,0.80625
248,./images/JPEG_20161125_172530_1000211999543.png,0.15,0.88125,0.3375,0.6458333333333334
249,./images/JPEG_20161123_185044_1000365029118.png,0.3625,0.596875,0.18541666666666667,0.78125
250,./images/JPEG_20160711_145601_1000877838734.png,0.3453125,0.6703125,0.175,0.8916666666666667
251,./images/JPEG_20161128_170230_1000366955179.png,0.0546875,0.90625,0.375,0.7270833333333333
252,./images/JPEG_20160709_133325_1000574614398.png,0.278125,0.709375,0.29583333333333334,0.7208333333333333
253,./images/JPEG_20161119_161355_1000340659528.png,0.284375,0.83125,0.20625,0.79375
254,./images/JPEG_20161123_165830_1000196633220.png,0.2484375,0.9203125,0.39166666666666666,0.5708333333333333
255,./images/JPEG_20160709_164500_100038324857.png,0.3390625,0.65,0.19583333333333333,0.9354166666666667
256,./images/1468494503985JPEG_20160525_135501_1000304090131.png,0.253125,0.9171875,0.19375,0.75625
257,./images/147753786870120161026_122443.png,0.2078125,0.8359375,0.175,0.88125
258,./images/1475150403466DSC00513.png,0.228125,0.990625,0.13541666666666666,0.7666666666666667
259,./images/JPEG_20160712_102952_1000557472871.png,0.2578125,0.7984375,0.25833333333333336,0.725
260,./images/1480578270142E-mazingshawls29-11-201619138.png,0.14375,0.8859375,0.26875,0.9895833333333334
261,./images/JPEG_20161125_192559_1000383243038.png,0.096875,0.7453125,0.24583333333333332,0.7354166666666667
262,./images/JPEG_20161205_150354_1000827437670.png,0.0421875,0.8984375,0.26458333333333334,0.7583333333333333
263,./images/JPEG_20161126_132600_100070334303.png,0.2109375,0.821875,0.20625,0.8104166666666667
264,./images/1468479651609JPEG_20160630_170321_1000102984068.png,0.1859375,0.7578125,0.3145833333333333,0.7166666666666667
265,./images/1468828120347JPEG_20160709_153437_1000289846529.png,0.05625,0.821875,0.225,0.7291666666666666
266,./images/JPEG_20160702_155247_1000517116638.png,0.3,0.7875,0.3020833333333333,0.7291666666666666
267,./images/JPEG_20160513_104702_100049058504.png,0.0125,0.5984375,0.3625,0.7416666666666667
268,./images/JPEG_20161125_192547_1000176693914.png,0.0984375,0.7609375,0.24583333333333332,0.7208333333333333
269,./images/JPEG_20161203_183552_1000372103761.png,0.0671875,0.925,0.10833333333333334,0.9645833333333333
270,./images/147753859527120161026_114345.png,0.08125,0.8671875,0.14583333333333334,0.6895833333333333
271,./images/JPEG_20161117_155718_1000351001027.png,0.246875,0.45625,0.32083333333333336,0.7770833333333333
272,./images/JPEG_20161123_162554_1000942102918.png,0.36875,0.5859375,0.04583333333333333,0.8020833333333334
273,./images/JPEG_20160608_130800_1000411022666.png,0.178125,0.675,0.2833333333333333,0.7604166666666666
274,./images/147185875936320160818_123617asd.png,0.0,0.871875,0.01875,1.0
275,./images/1473751653509IMG_0888.png,0.06875,0.896875,0.15625,0.90625
276,./images/147324129316063050_XXX_v1.png,0.2125,0.8421875,0.0,1.0
277,./images/JPEG_20160711_152118_1000804970166.png,0.2875,0.7890625,0.10833333333333334,0.9645833333333333
278,./images/1480067487788IMG_0134.png,0.1890625,0.76875,0.2875,0.6333333333333333
279,./images/JPEG_20161124_171812_1000792824788.png,0.2296875,0.771875,0.33958333333333335,0.8583333333333333
280,./images/JPEG_20161124_161103_1000692863560.png,0.0953125,0.69375,0.225,0.75
281,./images/1474715723385DSC07688.png,0.390625,0.6953125,0.17291666666666666,0.8354166666666667
282,./images/1480067115496IMG_0178.png,0.1796875,0.8328125,0.18958333333333333,0.5854166666666667
